192.168.0.10,53660,20.42.73.28,443,6,20,14,9501,7875,34,17376,2,33,1,0,0.058824,0.000000,0.970588,5.139234,6.615772,3396.225975,1.428571,1.206476,511.058824,0.729239,0.830132,0,5.139234,0
192.168.0.10,63717,17.57.144.154,5223,6,40,13,45674,5351,53,51025,0,53,0,0,0.000000,0.000000,1.000000,19.310876,2.744567,2720.694804,3.076923,8.535601,962.735849,1.685987,0.968851,0,19.310876,0
192.168.0.10,58469,142.251.129.10,443,17,9,9,933,1485,18,2418,0,0,0,0,0.000000,0.000000,0.000000,5.736729,3.137677,456.706252,1.000000,0.628283,134.333333,1.160800,0.865293,0,5.736729,0
192.168.0.10,59768,142.251.129.174,443,17,14,11,3969,3042,25,7011,0,0,0,0,0.000000,0.000000,0.000000,14.336083,1.743852,514.366442,1.272727,1.304734,280.440000,2.449809,0.980086,0,14.336083,0
192.168.0.10,64636,104.16.102.112,443,6,4,5,511,1236,9,1747,0,9,0,0,0.000000,0.000000,1.000000,23.727247,0.379311,81.593958,0.800000,0.413430,194.111111,7.812639,0.996161,0,23.727247,0
192.168.0.10,52796,142.251.128.110,443,17,10,11,2005,2309,21,4314,0,0,0,0,0.000000,0.000000,0.000000,12.196315,1.721832,397.087153,0.909091,0.868341,205.428571,2.633604,0.968707,0,12.196315,0
192.168.0.10,59774,17.250.104.74,443,17,4,4,332,296,8,628,0,0,0,0,0.000000,0.000000,0.000000,22.029149,0.363155,32.275418,1.000000,1.121622,78.500000,6.154918,0.989399,0,22.029149,0
192.168.0.10,64615,31.13.94.54,5222,6,12,12,1562,1103,24,2665,0,24,0,0,0.000000,0.000000,1.000000,15.514377,1.546952,180.800041,1.000000,1.416138,111.041667,2.962395,0.938795,0,15.514377,0
192.168.0.10,64641,104.16.102.112,443,6,3,2,274,174,5,448,0,5,0,0,0.000000,0.000000,1.000000,22.571643,0.221517,24.455464,1.500000,1.574713,89.600000,9.760291,0.998963,0,22.571643,0
192.168.0.10,58469,142.251.129.10,443,17,3,2,229,274,5,503,0,0,0,0,0.000000,0.000000,0.000000,14.195017,0.352236,41.070750,1.500000,0.835766,100.600000,6.112697,0.995859,0,14.195017,0
192.168.0.10,62396,172.64.146.215,443,17,2,2,154,188,4,342,0,0,0,0,0.000000,0.000000,0.000000,14.981687,0.266993,27.967478,1.000000,0.819149,85.500000,7.019719,0.995968,0,14.981687,0
192.168.0.10,64615,31.13.94.54,5222,6,13,11,2893,1042,24,3935,0,24,0,0,0.000000,0.000000,1.000000,8.294773,2.893388,520.568797,1.181818,2.776392,163.958333,1.200459,0.847266,0,8.294773,0
192.168.0.10,59774,17.250.104.74,443,17,4,4,332,296,8,628,0,0,0,0,0.000000,0.000000,0.000000,22.019275,0.363318,32.289891,1.000000,1.121622,78.500000,6.154942,0.989965,0,22.019275,0
192.168.0.64,57621,192.168.0.255,57621,17,2,0,172,0,2,172,0,0,0,0,0.000000,0.000000,0.000000,29.995606,0.066676,8.601260,0.000000,0.000000,86.000000,0.000000,1.000000,0,29.995606,0
192.168.0.10,64615,31.13.94.54,5222,6,33,31,6110,2890,64,9000,0,64,0,0,0.000000,0.000000,1.000000,15.128165,4.230520,606.616863,1.064516,2.114187,140.625000,1.031431,0.762029,0,15.128165,0
192.168.0.10,64641,104.16.102.112,443,6,4,4,348,302,8,650,0,8,0,0,0.000000,0.000000,1.000000,22.452791,0.356303,31.889131,1.000000,1.152318,81.250000,7.835217,0.997640,0,22.452791,0
192.168.0.10,58469,142.251.129.10,443,17,3,3,447,222,6,669,0,0,0,0,0.000000,0.000000,0.000000,20.317356,0.295314,38.932231,1.000000,2.013514,111.500000,5.671498,0.995992,0,20.317356,0
192.168.0.10,62396,172.64.146.215,443,17,3,2,220,183,5,403,0,0,0,0,0.000000,0.000000,0.000000,15.027137,0.332731,31.942212,1.500000,1.202186,80.600000,6.475894,0.996417,0,15.027137,0
192.168.0.10,58469,142.251.129.10,443,17,3,3,448,224,6,672,0,0,0,0,0.000000,0.000000,0.000000,6.296588,0.952897,138.805334,1.000000,2.000000,112.000000,2.478411,0.987215,0,6.296588,0
192.168.0.10,64615,31.13.94.54,5222,6,27,26,3561,2395,53,5956,0,53,0,0,0.000000,0.000000,1.000000,24.302010,2.180890,247.798433,1.038462,1.486848,112.377358,2.307046,0.900327,0,24.302010,0
192.168.0.10,54487,142.251.129.74,443,17,14,10,5718,2872,24,8590,0,0,0,0,0.000000,0.000000,0.000000,136.731138,0.175527,67.533995,1.400000,1.990947,357.916667,29.073898,0.998554,0,136.731138,0
